"","SALE.TYPE","SOLD.DATE","PROPERTY.TYPE","ADDRESS","CITY","STATE","ZIP","PRICE","BEDS","BATHS","LOCATION","SQUARE.FEET","LOT.SIZE","YEAR.BUILT","DAYS.ON.MARKET","X..SQUARE.FEET","HOA.MONTH","URL..SEE.http...www.redfin.com.buy.a.home.comparative.market.analysis.FOR.INFO.ON.PRICING.","SOURCE","MLS.","LATITUDE","LONGITUDE","dist"
"1939","PAST SALE",2017-09-18,"Townhouse","3620 Norton Pl NW","Washington","DC",20016,1067500,3,3.5,"Cleveland Park",2450,1995,1925,31,436,NA,"http://www.redfin.com/DC/Washington/3620-Norton-Pl-NW-20016/home/9973579","MRIS","DC10017433",38.935342,-77.071962,0.709030572076197
"1940","PAST SALE",2017-08-18,"Townhouse","619 A St SE","Washington","DC",20003,1100000,3,2.5,"Capitol Hill",1752,1370,1875,62,628,NA,"http://www.redfin.com/DC/Washington/619-A-St-SE-20003/home/9899942","MRIS","DC9997464",38.888446,-76.997648,0.306521246934315
"1941","PAST SALE",2017-08-29,"Townhouse","45 Bates St NW","Washington","DC",20001,577000,3,2,"Old City #2",1930,1482,1924,51,299,NA,"http://www.redfin.com/DC/Washington/45-Bates-St-NW-20001/home/9888318","MRIS","DC9798637",38.910561,-77.010642,0.454725287889881
"1942","PAST SALE",2017-09-08,"Townhouse","1530 1st St NW","Washington","DC",20001,600000,3,1,"Truxton Circle-bloomingdale",1514,1150,1907,41,396,NA,"http://www.redfin.com/DC/Washington/1530-1st-St-NW-20001/home/9887241","MRIS","DC9972190",38.9105648,-77.0124219,0.54023360780384
"1943","PAST SALE",2017-08-31,"Townhouse","407 Kentucky Ave SE","Washington","DC",20003,824000,3,2.5,"Old City #1",1688,882,1905,49,488,NA,"http://www.redfin.com/DC/Washington/407-Kentucky-Ave-SE-20003/home/9914976","MRIS","DC9942362",38.8833558,-76.9852188,0.145699720482604
"1944","PAST SALE",2017-10-05,"Townhouse","1504 13th St NW","Washington","DC",20005,1795000,3,3.5,"Logan Circle",2450,1584,1910,14,733,NA,"http://www.redfin.com/DC/Washington/1504-13th-St-NW-20005/home/9872390","MRIS","DC10074347",38.9107003,-77.0298729,0.415898514596951
"1945","PAST SALE",2017-10-06,"Townhouse","1314 Massachusetts Ave SE","Washington","DC",20003,1250000,3,3,"Capitol Hill",2168,1947,1913,13,577,NA,"http://www.redfin.com/DC/Washington/1314-Massachusetts-Ave-SE-20003/home/9914276","MRIS","DC10056369",38.8891247,-76.9876556,0.553531155073856
"1946","PAST SALE",2017-10-16,"Townhouse","130 13th St SE","Washington","DC",20003,1150000,3,2.5,"Capitol Hill",2408,1620,1915,3,478,NA,"http://www.redfin.com/DC/Washington/130-13th-St-SE-20003/home/9914472","MRIS","DC10067569",38.8883826,-76.9880278,0.507181675068977
"1947","PAST SALE",2017-10-16,"Townhouse","1823 Massachusetts Ave SE","Washington","DC",20003,800000,3,3.5,"Old City #1",1954,1330,1928,3,409,NA,"http://www.redfin.com/DC/Washington/1823-Massachusetts-Ave-SE-20003/home/9922469","MRIS","DC10055753",38.884554,-76.978236,0.318674953281802
"1948","PAST SALE",2017-10-12,"Townhouse","239 8th St SE","Washington","DC",20003,1350000,3,2.5,"Capitol Hill",2321,2380,1900,7,582,NA,"http://www.redfin.com/DC/Washington/239-8th-St-SE-20003/home/9901853","MRIS","DC10055209",38.886334,-76.995354,0.146109537621192
"1949","PAST SALE",NA,"Single Family Residential","1622 Lamont St NW","Washington","DC",20010,750000,NA,NA,"",2781,1493,1913,NA,270,NA,"http://www.redfin.com/DC/Washington/1622-Lamont-St-NW-20010/home/10007681","","",38.9307341,-77.0376023,0.290906013460732
"1950","PAST SALE",2017-10-13,"Townhouse","819 D St NE #19","Washington","DC",20002,895000,3,2.5,"The Sanctuary",1700,NA,2017,6,526,514,"http://www.redfin.com/DC/Washington/819-D-St-NE-20002/unit-19/home/112307805","MRIS","DC10020933",38.8945853,-76.9940682,0.72090472826304
"1951","PAST SALE",2017-09-29,"Townhouse","5346 43rd St NW","Washington","DC",20015,1140000,3,2.5,"Chevy Chase",3050,1166,1999,20,374,321,"http://www.redfin.com/DC/Washington/5346-43rd-St-NW-20015/home/9957243","MRIS","DC9982257",38.960439,-77.083909,0.10119359280076
"1952","PAST SALE",2017-10-06,"Townhouse","624 4th Pl SW","Washington","DC",20024,1020000,3,2.5,"Sw/waterfront",2516,1440,1968,13,405,67,"http://www.redfin.com/DC/Washington/624-4th-Pl-SW-20024/home/9879982","MRIS","DC9995355",38.8816842,-77.0185899,0.256118802183455
"1953","PAST SALE",2017-09-19,"Townhouse","3920 Illinois Ave NW","Washington","DC",20011,785000,3,3,"Petworth",1554,1702,1919,30,505,NA,"http://www.redfin.com/DC/Washington/3920-Illinois-Ave-NW-20011/home/10059574","MRIS","DC9930270",38.93939,-77.01736,0.416795650647261
"1954","PAST SALE",2017-09-20,"Townhouse","3011 Dumbarton St NW","Washington","DC",20007,1695000,3,2.5,"Georgetown",1698,1177,1900,29,998,NA,"http://www.redfin.com/DC/Washington/3011-Dumbarton-St-NW-20007/home/9927230","MRIS","DC9976130",38.9078514,-77.0597347,0.677919873172873
"1955","PAST SALE",NA,"Townhouse","152 U St NW","Washington","DC",20001,1100000,3,1.5,"",1840,1419,1900,NA,598,NA,"http://www.redfin.com/DC/Washington/152-U-St-NW-20001/home/10048636","","",38.9167569,-77.0137869,0.549134430171326
"1956","PAST SALE",2017-10-09,"Townhouse","5144 Fulton St NW","Washington","DC",20016,930500,3,2.5,"Kent",1840,3141,1927,10,506,NA,"http://www.redfin.com/DC/Washington/5144-Fulton-St-NW-20016/home/9942237","MRIS","DC10037041",38.9263301,-77.1016674,1.92882813437308
"1957","PAST SALE",2017-10-12,"Townhouse","5316 41st St NW","Washington","DC",20015,806000,3,2,"Chevy Chase",1855,1886,1910,7,435,NA,"http://www.redfin.com/DC/Washington/5316-41st-St-NW-20015/home/9961618","MRIS","DC10051647",38.9597254,-77.080601,0.285833401460961
"1958","PAST SALE",2017-10-12,"Townhouse","4322 Westover Pl NW","Washington","DC",20016,1020000,3,3,"Wesley Heights",2575,864,1978,7,396,365,"http://www.redfin.com/DC/Washington/4322-Westover-Pl-NW-20016/home/9950241","MRIS","DC10038658",38.936085,-77.0852759,0.895121524328975
"1959","PAST SALE",2017-07-21,"Townhouse","323 L St NE","Washington","DC",20002,668350,3,2,"Old City #1",1650,1758,1923,90,405,NA,"http://www.redfin.com/DC/Washington/323-L-St-NE-20002/home/9892441","MRIS","DC9976273",38.90349,-77.0012424,0.28682766726141
"1960","PAST SALE",NA,"Townhouse","918 Shepherd St NW","Washington","DC",20011,715100,3,1.5,"",1462,1779,1920,NA,489,NA,"http://www.redfin.com/DC/Washington/918-Shepherd-St-NW-20011/home/10034259","","",38.939511,-77.025864,0.166697289373683
"1961","PAST SALE",2017-07-28,"Townhouse","","Washington","DC",20002,710000,3,2,"Old City #1",1624,1190,1920,83,437,NA,"http://www.redfin.com/DC/Washington/Undisclosed-address-20002/home/9913084","MRIS","DC10019497",38.8971348,-76.985995,0.823706938552033
"1962","PAST SALE",2017-09-22,"Townhouse","5030 Ivory Walters Ln SE","Washington","DC",20019,363975,3,2.5,"Marshall Heights",1544,2271,2009,27,236,43,"http://www.redfin.com/DC/Washington/5030-Ivory-Walters-Ln-SE-20019/home/39955924","MRIS","DC10022502",38.8813228,-76.9299314,0.737010414556193
"1963","PAST SALE",2017-09-18,"Townhouse","3124 Apple Rd NE #16","Washington","DC",20018,299999,3,2,"Fort Lincoln",1527,NA,1978,31,196,207,"http://www.redfin.com/DC/Washington/3124-Apple-Rd-NE-20018/unit-16/home/10107647","MRIS","DC10032703",38.9248316,-76.9626611,1.65554953181177
"1964","PAST SALE",2017-09-20,"Townhouse","718 Hilltop Ter SE","Washington","DC",20019,400000,3,3.5,"Fort Dupont Park",1668,1867,1953,29,240,NA,"http://www.redfin.com/DC/Washington/718-Hilltop-Ter-SE-20019/home/10139690","MRIS","DC10030089",38.880055,-76.9418742,0.742245851622439
"1965","PAST SALE",2017-07-31,"Townhouse","4621 Kane Pl NE","Washington","DC",20019,416000,3,2.5,"Deanwood",2057,2911,2017,80,202,NA,"http://www.redfin.com/DC/Washington/4621-Kane-Pl-NE-20019/home/10124928","MRIS","DC9970703",38.9034229,-76.934833,0.291087378871511
"1966","PAST SALE",NA,"Townhouse","339 17th Pl NE","Washington","DC",20002,475000,3,1.5,"",1404,1575,1933,NA,338,NA,"http://www.redfin.com/DC/Washington/339-17th-Pl-NE-20002/home/10115237","","",38.894376,-76.9796065,0.461788515418389
"1967","PAST SALE",2017-08-31,"Townhouse","104 5th St NE","Washington","DC",20002,1245000,3,1.5,"Capitol Hill",1868,1800,1890,49,666,NA,"http://www.redfin.com/DC/Washington/104-5th-St-NE-20002/home/9895573","MRIS","DC10012237",38.8911977,-76.9997684,0.525590517602034
"1968","PAST SALE",NA,"Townhouse","28 T St NE #2","Washington","DC",20002,822000,3,3,"",2355,1751,1905,NA,349,NA,"http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/10072345","","",38.9157773,-77.0079473,0.636547103706327
"1969","PAST SALE",NA,"Townhouse","413 GUETLER WAY SE","WASHINGTON","DC",20003,1298000,NA,NA,"",NA,NA,NA,NA,NA,NA,"http://www.redfin.com/DC/WASHINGTON/413-GUETLER-WAY-SE-20003/home/109243504","","",38.88176,-76.99527,0.17479936603942
"1970","PAST SALE",2017-08-31,"Townhouse","1817 D St SE","Washington","DC",20003,750000,3,2.5,"Old City #1",1720,1935,1926,49,436,NA,"http://www.redfin.com/DC/Washington/1817-D-St-SE-20003/home/9922614","MRIS","DC10003209",38.883873,-76.978359,0.363449252211633
"1971","PAST SALE",2017-09-05,"Townhouse","1226 Maryland Ave NE","Washington","DC",20002,970000,3,3.5,"Old City #1",2376,2378,1913,44,408,NA,"http://www.redfin.com/DC/Washington/1226-Maryland-Ave-NE-20002/home/9910154","MRIS","DC9985157",38.8980724,-76.9893247,0.943721630181626
"1972","PAST SALE",2017-09-06,"Townhouse","3233 Ely Pl SE","Washington","DC",20019,236000,3,1.5,"Fort Dupont Park",1584,5850,1900,43,149,NA,"http://www.redfin.com/DC/Washington/3233-Ely-Pl-SE-20019/home/10142450","MRIS","DC10032245",38.8834159,-76.960346,0.883451748854182
"1973","PAST SALE",2017-09-08,"Townhouse","3109 Apple Rd NE #1","Washington","DC",20018,250000,3,2.5,"Fort Lincoln",1920,2400,1978,41,130,245,"http://www.redfin.com/DC/Washington/3109-Apple-Rd-NE-20018/unit-1/home/10107471","MRIS","DC10003621",38.9246563,-76.9623769,1.669431262956
"1974","PAST SALE",2017-09-15,"Townhouse","704 Kahn Pl","Alexandria","VA",22314,1930000,3,4,"Fords Landing",3192,1633,1998,34,605,287,"http://www.redfin.com/VA/Alexandria/704-Kahn-Pl-22314/home/11873081","MRIS","AX9862340",38.7963511,-77.0397524,1.31783561302546
"1975","PAST SALE",2017-09-13,"Townhouse","726 Shepherd St NW","Washington","DC",20011,595000,3,1.5,"Petworth",1562,1700,1912,36,381,NA,"http://www.redfin.com/DC/Washington/726-Shepherd-St-NW-20011/home/10050811","MRIS","DC10008013",38.9395943,-77.0229282,0.18303013118938
"1976","PAST SALE",2017-09-13,"Townhouse","2803 28th St NW","Washington","DC",20008,1220000,3,2.5,"Woodley",2040,2400,1921,36,598,NA,"http://www.redfin.com/DC/Washington/2803-28th-St-NW-20008/home/9987410","MRIS","DC10023365",38.9268679,-77.0561975,0.165143217158766
"1977","PAST SALE",2017-09-05,"Townhouse","595 Columbia Rd NW","Washington","DC",20001,770000,3,2.5,"Columbia Heights",1764,2204,1912,44,437,NA,"http://www.redfin.com/DC/Washington/595-Columbia-Rd-NW-20001/home/10044779","MRIS","DC10020831",38.9285408,-77.0207798,0.64036484144103
"1978","PAST SALE",2017-08-31,"Townhouse","28 T St NE #2","Washington","DC",20002,822000,3,2.5,"Eckington",1900,NA,1905,49,433,244,"http://www.redfin.com/DC/Washington/28-T-St-NE-20002/unit-2/home/113865546","MRIS","DC9984589",38.9157773,-77.0079473,0.636547103706327
"1979","PAST SALE",NA,"Townhouse","4006 12th St NE","Washington","DC",20017,633000,3,1,"",1536,5530,1918,NA,412,NA,"http://www.redfin.com/DC/Washington/4006-12th-St-NE-20017/home/10087856","","",38.938968,-76.990585,0.413661849310518
"1980","PAST SALE",2017-09-22,"Townhouse","1128 Columbia Rd NW #2","Washington","DC",20009,995000,3,3.5,"Columbia Heights",1940,NA,1910,27,513,350,"http://www.redfin.com/DC/Washington/1128-Columbia-Rd-NW-20009/unit-2/home/96526603","MRIS","DC10018147",38.92745,-77.0282639,0.264025560734549
"1981","PAST SALE",2017-08-31,"Townhouse","1105 Varney St SE","Washington","DC",20032,348000,3,3,"Congress Heights",1920,3004,2002,49,181,25,"http://www.redfin.com/DC/Washington/1105-Varney-St-SE-20032/home/10191657","MRIS","DC9976897",38.835824,-76.98953,0.358592497460017
"1982","PAST SALE",2017-09-11,"Townhouse","1245 Emerson St NE","Washington","DC",20017,500000,3,1.5,"Riggs Park",1640,2125,1950,38,305,NA,"http://www.redfin.com/DC/Washington/1245-Emerson-St-NE-20017/home/10093042","MRIS","DC10018839",38.9500708,-76.9878696,0.646444366452198
"1983","PAST SALE",2017-08-21,"Townhouse","1319 Constitution Ave NE Unit B","Washington","DC",20002,949500,3,3,"Capitol Hill",1900,NA,2007,59,500,272,"http://www.redfin.com/DC/Washington/1319-Constitution-Ave-NE-20002/unit-B/home/12531473","MRIS","DC9952945",38.8917219,-76.9875244,0.682659030418123
"1984","PAST SALE",2017-09-12,"Townhouse","3617 13th St NW","Washington","DC",20010,849000,3,2.5,"Columbia Heights",2056,2556,1913,37,413,NA,"http://www.redfin.com/DC/Washington/3617-13th-St-NW-20010/home/10026748","MRIS","DC10026212",38.935113,-77.029391,0.297708946287643
"1985","PAST SALE",NA,"Townhouse","2113 12th St NW","Washington","DC",20009,1530000,3,2.5,"",1700,1900,1913,NA,900,NA,"http://www.redfin.com/DC/Washington/2113-12th-St-NW-20009/home/9875317","","",38.9185779,-77.027769,0.127622394907441
"1986","PAST SALE",2017-09-22,"Townhouse","1929 H St NE","Washington","DC",20002,440000,3,2,"Trinidad",1712,1600,1927,27,257,NA,"http://www.redfin.com/DC/Washington/1929-H-St-NE-20002/home/10111879","MRIS","DC9958856",38.8999855,-76.9752606,0.789074215001382
"1987","PAST SALE",2017-09-20,"Townhouse","1731 S St SE","Washington","DC",20020,511000,3,3.5,"Randle Heights",1824,2247,1937,29,280,NA,"http://www.redfin.com/DC/Washington/1731-S-St-SE-20020/home/10149713","MRIS","DC10033946",38.867936,-76.979506,0.976873997614443
"1988","PAST SALE",2017-09-22,"Townhouse","101 Duddington Pl SE","Washington","DC",20003,1275000,3,2.5,"Capitol Hill",2042,1122,1907,27,624,NA,"http://www.redfin.com/DC/Washington/101-Duddington-Pl-SE-20003/home/9890465","MRIS","DC10027586",38.8825003,-77.0055937,0.187393951380969
"1989","PAST SALE",2017-09-19,"Townhouse","311 Jefferson St NW","Washington","DC",20011,469000,3,2,"Petworth",1550,2559,1932,30,303,NA,"http://www.redfin.com/DC/Washington/311-Jefferson-St-NW-20011/home/10063237","MRIS","DC10030139",38.9556811,-77.0166446,0.949551785012731
"1990","PAST SALE",2017-09-20,"Townhouse","2735 4th St NE","Washington","DC",20002,641000,3,3,"Brookland",1503,1917,1925,29,426,NA,"http://www.redfin.com/DC/Washington/2735-4th-St-NE-20002/home/10076034","MRIS","DC9903324",38.924935,-77.0002052,0.422906476421721
"1991","PAST SALE",2017-09-15,"Townhouse","1806 9th St NW #2","Washington","DC",20001,1545000,3,3.5,"Shaw",1865,NA,1895,34,828,278,"http://www.redfin.com/DC/Washington/1806-9th-St-NW-20001/unit-2/home/130647455","MRIS","DC10021117",38.9144044,-77.0242788,0.142049119129017
"1992","PAST SALE",2017-08-31,"Townhouse","5110 3rd St NW","Washington","DC",20011,549999,3,3,"Petworth",1890,1530,1936,49,291,NA,"http://www.redfin.com/DC/Washington/5110-3rd-St-NW-20011/home/10063538","MRIS","DC9985032",38.952602,-77.0162089,0.90085762875777
"1993","PAST SALE",2017-09-15,"Townhouse","1806 9th St NW #1","Washington","DC",20001,1350000,3,3,"Shaw",1945,NA,1895,34,694,278,"http://www.redfin.com/DC/Washington/1806-9th-St-NW-20001/unit-1/home/130655849","MRIS","DC9985938",38.9144044,-77.0242788,0.142049119129017
"1994","PAST SALE",2017-09-30,"Townhouse","1336 Harvard St NW #1","Washington","DC",20009,700000,3,3,"Columbia Heights",1921,NA,1911,19,364,525,"http://www.redfin.com/DC/Washington/1336-Harvard-St-NW-20009/unit-1/home/21647694","MRIS","DC10007992",38.9265864,-77.0309178,0.176984531671931
"1995","PAST SALE",NA,"Townhouse","1363 Parkwood Pl NW","Washington","DC",20010,640000,3,1.5,"",1640,2247,1911,NA,390,NA,"http://www.redfin.com/DC/Washington/1363-Parkwood-Pl-NW-20010/home/10026480","","",38.9354707,-77.031866,0.409580455364287
"1996","PAST SALE",2017-10-10,"Townhouse","205 Concord Pl NE","Washington","DC",20011,585000,3,3.5,"Takoma Park",1692,864,2014,9,346,118,"http://www.redfin.com/DC/Washington/205-Concord-Pl-NE-20011/home/58645063","MRIS","DC10005478",38.9636327,-77.0049187,0.821897186820772
"1997","PAST SALE",2017-10-12,"Townhouse","5412 2nd St NW","Washington","DC",20011,550000,3,2.5,"Petworth",2020,1939,1935,7,272,NA,"http://www.redfin.com/DC/Washington/5412-2nd-St-NW-20011/home/10066283","MRIS","DC10050489",38.9557533,-77.0139715,0.811620044077627
"1998","PAST SALE",2017-10-06,"Townhouse","1429 Meridian Pl NW Unit A","Washington","DC",20010,721000,3,3.5,"Columbia Heights",2000,NA,2014,13,361,196,"http://www.redfin.com/DC/Washington/1429-Meridian-Pl-NW-20010/unit-A/home/143058875","MRIS","DC10019430",38.9337109,-77.0338741,0.356818807501068
"1999","PAST SALE",2017-09-12,"Townhouse","","Washington","DC",20018,308750,3,2,"Woodridge",2118,4249,1925,37,146,NA,"http://www.redfin.com/DC/Washington/Undisclosed-address-20018/home/10104325","MRIS","DC9851207",38.929257,-76.973366,1.17724701453955
"2000","PAST SALE",2017-07-27,"Townhouse","5211 New Hampshire Ave NW","Washington","DC",20011,665000,3,2.5,"Petworth",2160,1800,1937,84,308,NA,"http://www.redfin.com/DC/Washington/5211-New-Hampshire-Ave-NW-20011/home/10069537","MRIS","DC9971854",38.9537679,-77.010892,0.62073059139782
"2001","PAST SALE",2017-08-03,"Townhouse","3647 Horner Pl SE","Washington","DC",20032,299900,3,2,"Congress Heights",1536,2126,1940,77,195,NA,"http://www.redfin.com/DC/Washington/3647-Horner-Pl-SE-20032/home/10167290","MRIS","DC9930513",38.838526,-77.0046629,0.995260214802483
"2002","PAST SALE",2017-08-30,"Townhouse","2122 10th St NW","Washington","DC",20001,1250000,3,2.5,"U Street Corridor",2400,1518,2002,50,521,NA,"http://www.redfin.com/DC/Washington/2122-10th-St-NW-20001/home/21648276","MRIS","DC9964285",38.9189136,-77.0262657,0.197311944525464
"2003","PAST SALE",2017-08-18,"Townhouse","6001 Mclean Pl NE","Washington","DC",20011,655000,3,3.5,"Takoma Park",1950,1364,2013,62,336,127,"http://www.redfin.com/DC/Washington/6001-McLean-Pl-NE-20011/home/55186115","MRIS","DC9931147",38.9633686,-77.0057022,0.82116635345243
"2004","PAST SALE",2017-08-31,"Townhouse","710 10th St NE","Washington","DC",20002,745000,3,2.5,"H Street",1550,1528,1991,49,481,NA,"http://www.redfin.com/DC/Washington/710-10th-St-NE-20002/home/9902459","MRIS","DC10016133",38.899364,-76.992926,0.754217079870416
"2005","PAST SALE",2017-08-31,"Townhouse","1561 33rd St NW","Washington","DC",20007,1410000,3,3,"Georgetown",1716,1004,1900,49,822,NA,"http://www.redfin.com/DC/Washington/1561-33rd-St-NW-20007/home/9930139","MRIS","DC10023025",38.9103877,-77.0659325,0.991085350653126
"2006","PAST SALE",2017-07-28,"Townhouse","719 K St NE","Washington","DC",20002,770000,3,2,"Capitol Hill",1992,1403,1913,83,387,NA,"http://www.redfin.com/DC/Washington/719-K-St-NE-20002/home/9901013","MRIS","DC9979261",38.9022538,-76.995494,0.546753025441259
"2007","PAST SALE",2017-07-28,"Townhouse","219 47th St NE","Washington","DC",20019,399000,3,3.5,"Deanwood E",1858,2959,1939,83,215,NA,"http://www.redfin.com/DC/Washington/219-47th-St-NE-20019/home/10123874","MRIS","DC9979303",38.8925531,-76.934607,0.222786278997006
"2008","PAST SALE",2017-08-25,"Townhouse","3708 Hansberry Ct NE","Washington","DC",20018,543000,3,3.5,"Fort Lincoln",1680,1520,2013,55,323,107,"http://www.redfin.com/DC/Washington/3708-Hansberry-Ct-NE-20018/home/55186143","MRIS","DC10013479",38.9232567,-76.9528246,1.44025607391655
"2009","PAST SALE",2017-07-27,"Townhouse","2335 Huidekoper Pl NW","Washington","DC",20007,824000,3,1.5,"Glover Park",1710,1432,1938,84,482,NA,"http://www.redfin.com/DC/Washington/2335-Huidekoper-Pl-NW-20007/home/9935021","MRIS","DC9964460",38.9201559,-77.0750227,1.23245285846406
"2010","PAST SALE",2017-07-27,"Townhouse","1743 1st St NW","Washington","DC",20001,815000,3,2,"Bloomingdale",1896,1111,1895,84,430,NA,"http://www.redfin.com/DC/Washington/1743-1st-St-NW-20001/home/10047447","MRIS","DC9963613",38.913861,-77.0120263,0.575517161129286
"2011","PAST SALE",2017-09-08,"Townhouse","3532 11th St NW","Washington","DC",20010,799000,3,2.5,"Columbia Heights",1541,2332,1907,41,518,NA,"http://www.redfin.com/DC/Washington/3532-11th-St-NW-20010/home/10027364","MRIS","DC10017104",38.9335201,-77.0287563,0.343205736751152
"2012","PAST SALE",2017-09-19,"Townhouse","1255 C St SE","Washington","DC",20003,910000,3,2.5,"Old City #1",1684,1453,1900,30,540,NA,"http://www.redfin.com/DC/Washington/1255-C-St-SE-20003/home/9911978","MRIS","DC10028112",38.885186,-76.9888647,0.325955826092079
"2013","PAST SALE",2017-10-06,"Townhouse","513 East Capitol St SE","Washington","DC",20003,1335000,3,3.5,"Capitol Hill",2762,2898,1869,13,483,NA,"http://www.redfin.com/DC/Washington/513-E-Capitol-St-SE-20003/home/9897248","MRIS","DC10032280",38.889397,-76.998857,0.391877765442406
"2014","PAST SALE",2017-10-10,"Townhouse","3102 Chancellors Way NE","Washington","DC",20017,710000,3,2.5,"Brookland",1604,679,2011,9,443,122,"http://www.redfin.com/DC/Washington/3102-Chancellor-s-Way-NE-20017/home/39900678","MRIS","DC10005273",38.928944,-76.998009,0.386680137848492
"2015","PAST SALE",2017-10-12,"Townhouse","1850 Kalorama Rd NW Unit A","Washington","DC",20009,1125000,3,2,"Kalorama",2054,NA,1911,7,548,344,"http://www.redfin.com/DC/Washington/1850-Kalorama-Rd-NW-20009/unit-A/home/10003568","MRIS","DC10049734",38.9194543,-77.043402,0.587820672075827
"2016","PAST SALE",NA,"Townhouse","1738 Church St NW","Washington","DC",20036,1500000,3,2.5,"",1602,1710,1913,NA,936,NA,"http://www.redfin.com/DC/Washington/1738-Church-St-NW-20036/home/9861459","","",38.9102399,-77.0397296,0.283643164701257
"2017","PAST SALE",NA,"Townhouse","1429 Meridian Pl NW #1","Washington","DC",20010,725000,3,3.5,"",1795,NA,2013,NA,404,NA,"http://www.redfin.com/DC/Washington/1429-Meridian-Pl-NW-20010/unit-1/home/49731578","","",38.9337109,-77.0338741,0.356818807501068
"2018","PAST SALE",2017-10-13,"Townhouse","3720 Hansberry Ct NE","Washington","DC",20018,520000,3,3,"Fort Lincoln",1680,1520,2013,6,310,107,"http://www.redfin.com/DC/Washington/3720-Hansberry-Ct-NE-20018/home/55186144","MRIS","DC10004752",38.9231904,-76.9524144,1.4222949383027
"2019","PAST SALE",2017-10-12,"Townhouse","1014 10th St NE #2","Washington","DC",20002,819900,3,3,"H Street Corridor",1510,NA,1910,7,543,259,"http://www.redfin.com/DC/Washington/1014-10th-St-NE-20002/unit-2/home/143214780","MRIS","DC10029129",38.903264,-76.9928413,0.628620630616854
"2020","PAST SALE",2017-08-17,"Townhouse","415 Guetler Way SE","Washington","DC",20003,1281500,3,4,"Capitol Hill",1888,1280,2017,63,679,181,"http://www.redfin.com/DC/WASHINGTON/415-GUETLER-WAY-SE-20003/home/113282364","MRIS","DC9974767",38.88338858,-76.98789929,0.195321833627415
"2021","PAST SALE",2017-09-01,"Townhouse","108 17th St NE #1","Washington","DC",20002,649500,3,3.5,"Old City #1",2150,NA,1968,48,302,161,"http://www.redfin.com/DC/Washington/108-17th-St-NE-20002/unit-1/home/109241804","MRIS","DC9993203",38.8913165,-76.9810202,0.359077061172633
"2022","PAST SALE",2017-09-29,"Townhouse","52 New York Ave NW #1","Washington","DC",20001,660000,3,3,"Old City #2",1642,NA,1916,20,402,238,"http://www.redfin.com/DC/Washington/52-New-York-Ave-NW-20001/unit-1/home/28496524","MRIS","DC9984196",38.90637,-77.010878,0.413442003355989
"2023","PAST SALE",2017-08-21,"Townhouse","","Washington","DC",20017,399500,3,1.5,"Riggs Park",1584,2361,1957,59,252,NA,"http://www.redfin.com/DC/Washington/Undisclosed-address-20017/home/10093096","MRIS","DC9900335",38.9492413,-76.9871952,0.698069009494834
"2024","PAST SALE",2017-08-18,"Townhouse","1215 Independence Ave SE","Washington","DC",20003,1130000,3,3.5,"Old City #1",2153,1700,1900,62,525,NA,"http://www.redfin.com/DC/Washington/1215-Independence-Ave-SE-20003/home/9911535","MRIS","DC9972652",38.8874269,-76.9896317,0.398637075273889
